,name,var,volatility
150,BenchmarkAddMulti-items_10000-2,8.644757616513655,5% - 10%
151,BenchmarkAddMulti-items_10000-2,11.465546596812693,> 10%
152,BenchmarkAddMulti-items_10000-2,7.362053384800937,5% - 10%
153,BenchmarkAddMulti-items_10000-2,8.818088841083581,5% - 10%
154,BenchmarkAddMulti-items_10000-2,16.791582203690414,> 10%
155,BenchmarkAddMulti-items_10000-2,7.463998425022638,5% - 10%
156,BenchmarkAddMulti-items_10000-2,5.9521091261530845,5% - 10%
157,BenchmarkAddMulti-items_10000-2,1.6047890645279672,1% - 3%
158,BenchmarkAddMulti-items_10000-2,10.748070349555995,> 10%
159,BenchmarkAddMulti-items_10000-2,1.1428958484985579,1% - 3%
160,BenchmarkAddMulti-items_10000-2,1.909734362651582,1% - 3%
161,BenchmarkAddMulti-items_10000-2,10.13969402925451,> 10%
162,BenchmarkAddMulti-items_10000-2,13.361283122641476,> 10%
163,BenchmarkAddMulti-items_10000-2,14.425084611064865,> 10%
164,BenchmarkAddMulti-items_10000-2,16.349934225481576,> 10%
165,BenchmarkAddMulti-items_10000-2,8.839074860652172,5% - 10%
166,BenchmarkAddMulti-items_10000-2,0.7582412136313845,< 1%
167,BenchmarkAddMulti-items_10000-2,7.23953598823717,5% - 10%
168,BenchmarkAddMulti-items_10000-2,7.227037770802159,5% - 10%
169,BenchmarkAddMulti-items_10000-2,13.910745007543069,> 10%
170,BenchmarkAddMulti-items_10000-2,0.4378420253732802,< 1%
171,BenchmarkAddMulti-items_10000-2,0.9717181821308554,< 1%
172,BenchmarkAddMulti-items_10000-2,9.801566679597542,5% - 10%
173,BenchmarkAddMulti-items_10000-2,8.96549300907571,5% - 10%
174,BenchmarkAddMulti-items_10000-2,14.526758826118867,> 10%
175,BenchmarkAddMulti-items_10000-2,14.378163723324588,> 10%
176,BenchmarkAddMulti-items_10000-2,11.682449657697191,> 10%
177,BenchmarkAddMulti-items_10000-2,8.77893814652947,5% - 10%
178,BenchmarkAddMulti-items_10000-2,9.157919176941789,5% - 10%
179,BenchmarkAddMulti-items_10000-2,3.809672649433291,3% - 5%
180,BenchmarkAddMulti-items_10000-2,2.7368805883001173,1% - 3%
181,BenchmarkAddMulti-items_10000-2,1.1026294024226733,1% - 3%
182,BenchmarkAddMulti-items_10000-2,0.8309124911257459,< 1%
183,BenchmarkAddMulti-items_10000-2,14.73109849274016,> 10%
184,BenchmarkAddMulti-items_10000-2,2.729592755980648,1% - 3%
185,BenchmarkAddMulti-items_10000-2,8.746737512796411,5% - 10%
186,BenchmarkAddMulti-items_10000-2,6.671353024987694,5% - 10%
187,BenchmarkAddMulti-items_10000-2,2.522001517161998,1% - 3%
188,BenchmarkAddMulti-items_10000-2,6.636150566367014,5% - 10%
189,BenchmarkAddMulti-items_10000-2,0.6340294737866774,< 1%
190,BenchmarkAddMulti-items_10000-2,14.998115729152817,> 10%
191,BenchmarkAddMulti-items_10000-2,2.706953849703577,1% - 3%
192,BenchmarkAddMulti-items_10000-2,0.6497976137722414,< 1%
193,BenchmarkAddMulti-items_10000-2,1.763795363270015,1% - 3%
194,BenchmarkAddMulti-items_10000-2,7.004886238153162,5% - 10%
195,BenchmarkAddMulti-items_10000-2,8.797003395142923,5% - 10%
196,BenchmarkAddMulti-items_10000-2,7.669304034245961,5% - 10%
197,BenchmarkAddMulti-items_10000-2,11.147650626525996,> 10%
198,BenchmarkAddMulti-items_10000-2,8.608626138425567,5% - 10%
199,BenchmarkAddMulti-items_10000-2,8.1295949995576,5% - 10%
200,BenchmarkAddMulti-items_10000-2,14.734951345253108,> 10%
201,BenchmarkAddMulti-items_10000-2,9.806821357331673,5% - 10%
202,BenchmarkAddMulti-items_10000-2,3.328666679894356,3% - 5%
203,BenchmarkAddMulti-items_10000-2,3.327074572582209,3% - 5%
204,BenchmarkAddMulti-items_10000-2,3.3101603017425383,3% - 5%
205,BenchmarkAddMulti-items_10000-2,8.47613423649176,5% - 10%
206,BenchmarkAddMulti-items_10000-2,7.453046452776379,5% - 10%
207,BenchmarkAddMulti-items_100000-2,2.466847461369148,1% - 3%
208,BenchmarkAddMulti-items_100000-2,1.5826065269636482,1% - 3%
209,BenchmarkAddMulti-items_100000-2,1.9411329910106412,1% - 3%
210,BenchmarkAddMulti-items_100000-2,2.2328562915798322,1% - 3%
211,BenchmarkAddMulti-items_100000-2,1.6920536048783186,1% - 3%
212,BenchmarkAddMulti-items_100000-2,2.2870507626036263,1% - 3%
213,BenchmarkAddMulti-items_100000-2,1.942033055052306,1% - 3%
214,BenchmarkAddMulti-items_100000-2,2.0993297037543375,1% - 3%
215,BenchmarkAddMulti-items_100000-2,2.134628091637747,1% - 3%
216,BenchmarkAddMulti-items_100000-2,2.9549417314450945,1% - 3%
217,BenchmarkAddMulti-items_100000-2,1.9638229760973491,1% - 3%
218,BenchmarkAddMulti-items_100000-2,1.9132536824876833,1% - 3%
219,BenchmarkAddMulti-items_100000-2,1.9444079433040962,1% - 3%
220,BenchmarkAddMulti-items_100000-2,1.9786620239432366,1% - 3%
221,BenchmarkAddMulti-items_100000-2,2.0541817117533334,1% - 3%
222,BenchmarkAddMulti-items_100000-2,1.3042278916026575,1% - 3%
223,BenchmarkAddMulti-items_100000-2,1.980901736952358,1% - 3%
224,BenchmarkAddMulti-items_100000-2,2.6095435946004493,1% - 3%
225,BenchmarkAddMulti-items_100000-2,2.8690979395272453,1% - 3%
226,BenchmarkAddMulti-items_100000-2,2.3792424213995957,1% - 3%
227,BenchmarkAddMulti-items_100000-2,2.173520839144304,1% - 3%
228,BenchmarkAddMulti-items_100000-2,1.9882890648086367,1% - 3%
229,BenchmarkAddMulti-items_100000-2,1.686514538152684,1% - 3%
230,BenchmarkAddMulti-items_100000-2,1.4837980858874538,1% - 3%
231,BenchmarkAddMulti-items_100000-2,1.184848488046054,1% - 3%
232,BenchmarkAddMulti-items_100000-2,1.7623250283516505,1% - 3%
233,BenchmarkAddMulti-items_100000-2,1.6834094240406934,1% - 3%
234,BenchmarkAddMulti-items_100000-2,1.5172219479244156,1% - 3%
235,BenchmarkAddMulti-items_100000-2,1.9140145316960524,1% - 3%
236,BenchmarkAddMulti-items_100000-2,1.922667023039617,1% - 3%
237,BenchmarkAddMulti-items_100000-2,1.555194861678057,1% - 3%
238,BenchmarkAddMulti-items_100000-2,2.1587689995520964,1% - 3%
239,BenchmarkAddMulti-items_100000-2,1.9583086728513681,1% - 3%
240,BenchmarkAddMulti-items_100000-2,2.1194010321271026,1% - 3%
241,BenchmarkAddMulti-items_100000-2,2.2055856335837394,1% - 3%
242,BenchmarkAddMulti-items_100000-2,2.0945165076387564,1% - 3%
243,BenchmarkAddMulti-items_100000-2,2.133949171329194,1% - 3%
244,BenchmarkAddMulti-items_100000-2,2.8845018936167204,1% - 3%
245,BenchmarkAddMulti-items_100000-2,1.521670669386598,1% - 3%
246,BenchmarkAddMulti-items_100000-2,2.1404332661281273,1% - 3%
247,BenchmarkAddMulti-items_100000-2,1.1597826141876855,1% - 3%
248,BenchmarkAddMulti-items_100000-2,2.324953031590626,1% - 3%
249,BenchmarkAddMulti-items_100000-2,2.993618847475476,1% - 3%
250,BenchmarkAddMulti-items_100000-2,1.7684275812214292,1% - 3%
251,BenchmarkAddMulti-items_100000-2,1.29462136705728,1% - 3%
252,BenchmarkAddMulti-items_100000-2,1.754205858560784,1% - 3%
253,BenchmarkAddMulti-items_100000-2,1.6679544907846857,1% - 3%
254,BenchmarkAddMulti-items_100000-2,3.045186615927035,3% - 5%
255,BenchmarkAddMulti-items_100000-2,1.7635906973174862,1% - 3%
256,BenchmarkAddMulti-items_100000-2,1.9770496726955322,1% - 3%
257,BenchmarkAddMulti-items_100000-2,1.8848575470324125,1% - 3%
258,BenchmarkAddMulti-items_100000-2,2.0126741402670145,1% - 3%
259,BenchmarkAddMulti-items_100000-2,1.4747241128614235,1% - 3%
260,BenchmarkAddMulti-items_100000-2,2.448467332763359,1% - 3%
261,BenchmarkAddMulti-items_100000-2,1.4834888926048997,1% - 3%
262,BenchmarkAddMulti-items_100000-2,2.0385526991731915,1% - 3%
263,BenchmarkAddMulti-items_100000-2,1.6843509375031847,1% - 3%
264,BenchmarkAddMulti-items_100000-2,1.9951445015133373,1% - 3%
265,BenchmarkAddMulti-items_100000-2,2.103095398266783,1% - 3%
266,BenchmarkAddMulti-items_100000-2,2.829434687879518,1% - 3%
267,BenchmarkAddMulti-items_100000-2,2.9013583818804385,1% - 3%
268,BenchmarkAddMulti-items_100000-2,1.931219731058686,1% - 3%
269,BenchmarkAddMulti-items_100000-2,2.5016833430486116,1% - 3%
270,BenchmarkAddMulti-items_100000-2,1.5779372559271785,1% - 3%
271,BenchmarkAddMulti-items_100000-2,1.0528173396244824,1% - 3%
272,BenchmarkAddMulti-items_100000-2,2.073855399226911,1% - 3%
273,BenchmarkAddMulti-items_100000-2,1.917259015880214,1% - 3%
274,BenchmarkAddMulti-items_100000-2,1.3213486997139583,1% - 3%
275,BenchmarkAddMulti-items_100000-2,1.835400032554034,1% - 3%
276,BenchmarkAddMulti-items_1000000-2,1.7097220341552921,1% - 3%
277,BenchmarkAddMulti-items_1000000-2,1.4689667716981214,1% - 3%
278,BenchmarkAddMulti-items_1000000-2,0.8790134526307392,< 1%
279,BenchmarkAddMulti-items_1000000-2,1.1538246407156394,1% - 3%
280,BenchmarkAddMulti-items_1000000-2,1.4223580639375344,1% - 3%
281,BenchmarkAddMulti-items_1000000-2,2.742756284428205,1% - 3%
282,BenchmarkAddMulti-items_1000000-2,0.9542722835587103,< 1%
283,BenchmarkAddMulti-items_1000000-2,1.499978950407943,1% - 3%
284,BenchmarkAddMulti-items_1000000-2,3.6015949747404634,3% - 5%
285,BenchmarkAddMulti-items_1000000-2,3.72821282294157,3% - 5%
286,BenchmarkAddMulti-items_1000000-2,1.584370003469827,1% - 3%
287,BenchmarkAddMulti-items_1000000-2,1.430729021193434,1% - 3%
288,BenchmarkAddMulti-items_1000000-2,0.9326321329805705,< 1%
289,BenchmarkAddMulti-items_1000000-2,0.942870461191168,< 1%
290,BenchmarkAddMulti-items_1000000-2,1.7588941116782237,1% - 3%
291,BenchmarkAddMulti-items_1000000-2,0.9952826934633485,< 1%
292,BenchmarkAddMulti-items_1000000-2,1.0500431618152746,1% - 3%
293,BenchmarkAddMulti-items_1000000-2,1.4077912760926274,1% - 3%
294,BenchmarkAddMulti-items_1000000-2,3.476798553008556,3% - 5%
295,BenchmarkAddMulti-items_1000000-2,2.486013135754562,1% - 3%
296,BenchmarkAddMulti-items_1000000-2,3.4806661368633867,3% - 5%
297,BenchmarkAddMulti-items_1000000-2,0.8645480990907135,< 1%
298,BenchmarkAddMulti-items_1000000-2,1.6647936726331114,1% - 3%
299,BenchmarkAddMulti-items_1000000-2,1.8777703763351425,1% - 3%
300,BenchmarkAddMulti-items_1000000-2,0.8695294010513273,< 1%
301,BenchmarkAddMulti-items_1000000-2,1.4426265404385727,1% - 3%
302,BenchmarkAddMulti-items_1000000-2,1.772567262872517,1% - 3%
303,BenchmarkAddMulti-items_1000000-2,1.4888595524690462,1% - 3%
304,BenchmarkAddMulti-items_1000000-2,1.30152500974099,1% - 3%
305,BenchmarkAddMulti-items_1000000-2,1.3431151062920694,1% - 3%
306,BenchmarkAddMulti-items_1000000-2,0.9206520523519792,< 1%
307,BenchmarkAddMulti-items_1000000-2,1.0545009874724958,1% - 3%
308,BenchmarkAddMulti-items_1000000-2,1.4424792430189797,1% - 3%
309,BenchmarkAddMulti-items_1000000-2,0.9605395136017787,< 1%
310,BenchmarkAddMulti-items_1000000-2,1.206665289661613,1% - 3%
311,BenchmarkAddMulti-items_1000000-2,0.756902093113597,< 1%
312,BenchmarkAddMulti-items_1000000-2,1.4042345201060265,1% - 3%
313,BenchmarkAddMulti-items_1000000-2,2.193726182894295,1% - 3%
314,BenchmarkAddMulti-items_1000000-2,2.821263183914791,1% - 3%
315,BenchmarkAddMulti-items_1000000-2,1.4314243958829316,1% - 3%
316,BenchmarkAddMulti-items_1000000-2,1.5217923075936053,1% - 3%
317,BenchmarkAddMulti-items_1000000-2,1.9339067272126194,1% - 3%
318,BenchmarkAddMulti-items_1000000-2,1.2370086984310973,1% - 3%
319,BenchmarkAddMulti-items_1000000-2,1.1937145132397333,1% - 3%
320,BenchmarkAddMulti-items_1000000-2,1.2263750132298412,1% - 3%
321,BenchmarkAddMulti-items_1000000-2,2.139809175574971,1% - 3%
322,BenchmarkAddMulti-items_1000000-2,1.2587118960766475,1% - 3%
323,BenchmarkAddMulti-items_1000000-2,0.9976668123889336,< 1%
324,BenchmarkAddMulti-items_1000000-2,3.394662293479602,3% - 5%
325,BenchmarkAddMulti-items_1000000-2,2.589508080255344,1% - 3%
326,BenchmarkAddMulti-items_1000000-2,1.3527686524046878,1% - 3%
327,BenchmarkAddMulti-items_1000000-2,1.2362736836535877,1% - 3%
328,BenchmarkAddMulti-items_1000000-2,1.0748139907899255,1% - 3%
329,BenchmarkAddMulti-items_1000000-2,3.0544690805394126,3% - 5%
330,BenchmarkAddMulti-items_1000000-2,1.1287915772239216,1% - 3%
331,BenchmarkAddMulti-items_1000000-2,1.0322630809140527,1% - 3%
332,BenchmarkAddMulti-items_1000000-2,1.520410924258508,1% - 3%
333,BenchmarkAddMulti-items_1000000-2,1.7505703933875605,1% - 3%
334,BenchmarkAddMulti-items_1000000-2,1.9376236416093988,1% - 3%
335,BenchmarkAddMulti-items_1000000-2,1.0979651434814048,1% - 3%
336,BenchmarkAddMulti-items_1000000-2,1.6735825917015035,1% - 3%
337,BenchmarkAddMulti-items_1000000-2,2.2250551188850682,1% - 3%
338,BenchmarkAddMulti-items_1000000-2,2.7744154210493006,1% - 3%
339,BenchmarkAddMulti-items_1000000-2,1.1330648193439234,1% - 3%
340,BenchmarkAddMulti-items_1000000-2,1.6961627219943338,1% - 3%
341,BenchmarkAddMulti-items_1000000-2,1.053853925552163,1% - 3%
342,BenchmarkAddMulti-items_1000000-2,3.1782672968341448,3% - 5%
343,BenchmarkAddMulti-items_1000000-2,0.9588780342779781,< 1%
344,BenchmarkAddMulti-items_1000000-2,1.7105544857647281,1% - 3%
345,BenchmarkAddMulti-items_10000000-2,2.421822992782962,1% - 3%
346,BenchmarkAddMulti-items_10000000-2,0.9081001562383895,< 1%
347,BenchmarkAddMulti-items_10000000-2,0.5762127892168456,< 1%
348,BenchmarkAddMulti-items_10000000-2,2.8180817370908717,1% - 3%
349,BenchmarkAddMulti-items_10000000-2,3.0677411813369697,3% - 5%
350,BenchmarkAddMulti-items_10000000-2,1.8669716702443109,1% - 3%
351,BenchmarkAddMulti-items_10000000-2,1.6600591085074723,1% - 3%
352,BenchmarkAddMulti-items_10000000-2,1.73159335532066,1% - 3%
353,BenchmarkAddMulti-items_10000000-2,3.3028995788835775,3% - 5%
354,BenchmarkAddMulti-items_10000000-2,2.2929412025476967,1% - 3%
355,BenchmarkAddMulti-items_10000000-2,1.5410618112331456,1% - 3%
356,BenchmarkAddMulti-items_10000000-2,1.7656563129019425,1% - 3%
357,BenchmarkAddMulti-items_10000000-2,0.8372444221355195,< 1%
358,BenchmarkAddMulti-items_10000000-2,0.7276731481821184,< 1%
359,BenchmarkAddMulti-items_10000000-2,1.8533917562723827,1% - 3%
360,BenchmarkAddMulti-items_10000000-2,0.6666501877814817,< 1%
361,BenchmarkAddMulti-items_10000000-2,2.2120655057265806,1% - 3%
362,BenchmarkAddMulti-items_10000000-2,1.4982837602249148,1% - 3%
363,BenchmarkAddMulti-items_10000000-2,5.792375635843184,5% - 10%
364,BenchmarkAddMulti-items_10000000-2,3.8525948142175572,3% - 5%
365,BenchmarkAddMulti-items_10000000-2,2.281409868018545,1% - 3%
366,BenchmarkAddMulti-items_10000000-2,0.9372224153552242,< 1%
367,BenchmarkAddMulti-items_10000000-2,1.2659058842909099,1% - 3%
368,BenchmarkAddMulti-items_10000000-2,2.3315889802172807,1% - 3%
369,BenchmarkAddMulti-items_10000000-2,1.791578098350132,1% - 3%
370,BenchmarkAddMulti-items_10000000-2,2.1214249856451914,1% - 3%
371,BenchmarkAddMulti-items_10000000-2,2.5646132328185365,1% - 3%
372,BenchmarkAddMulti-items_10000000-2,2.713573611380271,1% - 3%
373,BenchmarkAddMulti-items_10000000-2,2.2193474660289407,1% - 3%
374,BenchmarkAddMulti-items_10000000-2,2.13728249142029,1% - 3%
375,BenchmarkAddMulti-items_10000000-2,1.2609963514787381,1% - 3%
376,BenchmarkAddMulti-items_10000000-2,2.370688017919897,1% - 3%
377,BenchmarkAddMulti-items_10000000-2,0.7704642510573336,< 1%
378,BenchmarkAddMulti-items_10000000-2,0.7256842011184492,< 1%
379,BenchmarkAddMulti-items_10000000-2,0.6134822107195639,< 1%
380,BenchmarkAddMulti-items_10000000-2,1.0652445688938315,1% - 3%
381,BenchmarkAddMulti-items_10000000-2,1.626200858101189,1% - 3%
382,BenchmarkAddMulti-items_10000000-2,2.0209703290364427,1% - 3%
383,BenchmarkAddMulti-items_10000000-2,3.1835324473969315,3% - 5%
384,BenchmarkAddMulti-items_10000000-2,1.6265441005049226,1% - 3%
385,BenchmarkAddMulti-items_10000000-2,1.6618395794619767,1% - 3%
386,BenchmarkAddMulti-items_10000000-2,2.4429675364411754,1% - 3%
387,BenchmarkAddMulti-items_10000000-2,1.9785965164396142,1% - 3%
388,BenchmarkAddMulti-items_10000000-2,0.9367534700021185,< 1%
389,BenchmarkAddMulti-items_10000000-2,2.2309215183562454,1% - 3%
390,BenchmarkAddMulti-items_10000000-2,4.376022217942467,3% - 5%
391,BenchmarkAddMulti-items_10000000-2,1.5820349070767428,1% - 3%
392,BenchmarkAddMulti-items_10000000-2,2.1004597033124757,1% - 3%
393,BenchmarkAddMulti-items_10000000-2,2.0152461729347824,1% - 3%
394,BenchmarkAddMulti-items_10000000-2,0.8519700117834983,< 1%
395,BenchmarkAddMulti-items_10000000-2,0.7162228194717013,< 1%
396,BenchmarkAddMulti-items_10000000-2,0.8382198027915617,< 1%
